Date,Name,Year,Letterboxd URI,Rating,Rewatch,Review,Tags,Watched Date
2020-10-25,Little Shop of Horrors,1986,https://boxd.it/1qgnJx,4.5,Yes,"I am ~this~ close to just saying fuck it and giving this 5 stars

tell me ONE SINGLE flaw in this perfect and unbelievably stylish marriage of the stage and screen.  not to mention the best puppet/animatronic work ever achieved.  yeah I fucking said it

(director’s cut)","home, streaming",2020-10-22
2020-10-27,Borat Subsequent Moviefilm,2020,https://boxd.it/1qxdwH,3.5,,"I’m genuinely blown away... I don’t know what this movie would have been without the pandemic, but the fact that they adapted to it and used it as a central plot point in the film to further the satire is truly astounding.  I could not believe what I was seeing","other, streaming",2020-10-26
2020-10-29,Boys State,2020,https://boxd.it/1qLynT,4,,boys will be boys,"apartment, streaming",2020-10-28
2020-10-31,Slack Bay,2016,https://boxd.it/1qVM9L,2.5,,weird,"apartment, streaming",2020-10-30
2020-11-03,Mulholland Drive,2001,https://boxd.it/1rmcbb,5,Yes,"<a href=""https://twitter.com/richardegrant/status/1202114990209032192?s=21"" rel=""nofollow"">I’ve just seen <i>Mulholland Drive</i> in theaters, and... nothing prepares you for this.  I cheered, I shouted, I fist-pumped the air, I cried... I stood and cheered—it’s absolutely... <i>everything</i> that you hoped it was gonna be.</a>

seeing it big and loud in a theater amplifies every feeling to an immense degree.  simultaneously the most invigorating and most upsetting movie I have ever seen","theatre, enzian",2020-11-01
2020-11-04,Twin Peaks: Fire Walk with Me,1992,https://boxd.it/1rrDrP,5,Yes,"fourth time watching.  this is the first time I saw it in a theater, so I was able to fully hear all the nuances and layers to the score/sound design that I normally just don’t hear at all on a TV set.  it was honestly mind-blowing to hear all these sounds that I never heard before

besides that I don’t really know what else to say that I or someone else hasn’t already said...  horrifies me and moves me in all the same ways every time I revisit it as I’m sure it will continue to do for the rest of my life.  truly one of the greatest and most unique cinematic achievements in the history of the art form (a hill I will gladly die on)","theatre, enzian",2020-11-01
2020-11-05,Blood Simple,1984,https://boxd.it/1rwYPD,4,,"Blood. Simple!

Dan Hedaya will forever be the “It’s no longer your film.” guy from <i>Mulholland Drive </i>in my eyes","apartment, streaming",2020-11-02
2020-11-07,2 Days in Paris,2007,https://boxd.it/1rIdct,3.5,,"I want Julie Delpy to write, direct, produce, edit, star in, and compose the score for my life","other, streaming",2020-11-05
2020-11-12,"Paris, Texas",1984,https://boxd.it/1sgOhD,4,,harry dean stanton conveys and represents so many things by literally just standing there,"apartment, streaming",2020-11-09
2020-11-15,The King of Comedy,1982,https://boxd.it/1suW1B,4.5,Yes,I’m going to become the king of comedy,"apartment, streaming",2020-11-11
2020-11-17,Taxi Driver,1976,https://boxd.it/1sJi9b,4.5,Yes,I’m going to become the Taxi Driver,"apartment, blu-ray",2020-11-12
2020-11-20,After Hours,1985,https://boxd.it/1sZqcJ,4,,"it’s crazy to see just how much this movie influenced the work of the Safdie bros, particularly <i>Good Time</i> (they’ve even got the same fingers with red nail polish on the poster!)

consistently uncomfortable and nightmarish until it suddenly ends in a puff of smoke.  what a wild ride","apartment, streaming",2020-11-16
2020-11-22,Uncut Gems,2019,https://boxd.it/1tfuBb,4.5,Yes,"already a timeless classic, and it’s <a href=""https://www.amazon.com/Uncut-Gems-Blu-ray-Adam-Sandler/dp/B083TLY4DT"" rel=""nofollow"">currently going for only $5.99 on Amazon (blu-ray)</a>.  merry christmas to me","apartment, streaming",2020-11-17
2020-11-24,Come and See,1985,https://boxd.it/1tqUkR,5,,this makes other WWII movies<i> </i>look like a ride at disney world,"apartment, streaming",2020-11-22
2020-11-27,Twelve Monkeys,1995,https://boxd.it/1tJJyV,3.5,,perhaps a little too relevant right now,"home, streaming",2020-11-25
2020-11-28,Dog Day Afternoon,1975,https://boxd.it/1tQA5p,4.5,,"can’t even imagine going to the movie theater on a weekend and sitting down to watch the new release, <i>Dog Day Afternoon</i>.

the 70s must have been heaven for the cinephiles","home, streaming",2020-11-26
2020-11-30,An American Werewolf in London,1981,https://boxd.it/1u6Qnh,4,,JESUS CHRIST,"home, streaming",2020-11-29
2020-11-30,Persona,1966,https://boxd.it/1ubVPP,5,,"Hey, pretty girl, time to wake up.","other, streaming",2020-11-29
2020-12-05,Evil Dead II,1987,https://boxd.it/1uGUpt,2.5,,someone please explain to me how this has a higher average rating than the first movie,"other, streaming",2020-12-04
2020-12-05,OPAL,2020,https://boxd.it/1uHy7T,,Yes,"this is so incredibly affecting and horrifying and beautiful, such a unique, meticulous, fully realized piece of art.  Jack stauber is 24 years old",,2020-12-04
2020-12-13,Cape Fear,1991,https://boxd.it/1vzPWH,3.5,,most batshit crazy third act of all time? maybe,"apartment, streaming",2020-12-08
2020-12-20,"They Shoot Horses, Don't They?",1969,https://boxd.it/1wnwmb,4.5,,"I’ve never been so pleased by heavy-handed commentary like mmmmm yes please spoonfeed me that critique of capitalism and hold my hand through those metaphors for the unending misery of the human experience mmm it’s so good

for real though, this movie is absolutely incredible, and <a href=""https://youtu.be/qsKQiVJkEvI"" rel=""nofollow"">you can watch the full thing in HD on YouTube </a>(do yourself a favor and watch it)","home, streaming",2020-12-18
2020-12-22,Shrek,2001,https://boxd.it/1wD3CL,4,Yes,"it’s hilarious to praise this as like the greatest movie of all time but all jokes aside, it’s genuinely revolutionary and still kinda blows me away every time I revisit","home, streaming",2020-12-19
2020-12-23,Lost Highway,1997,https://boxd.it/1wLb7d,4,,"<i>Mulholland Drive</i>’s gnarly, <a href=""https://youtu.be/aepBpZ3kXek"" rel=""nofollow"">“deranged” </a>step-brother

also a strong contender for the funniest movie of Lynch’s career? it’s surprisingly hilarious (still gotta watch a few more though)","home, streaming",2020-12-20
2020-12-24,Hot Fuzz,2007,https://boxd.it/1wUFcv,4,Yes,"as I maintain a 4-star rating, I still think this is the weakest movie in the cornetto trilogy. that should tell you how much I love these movies","other, streaming",2020-12-22
2020-12-27,The Wolf of Wall Street,2013,https://boxd.it/1xmAYv,4.5,,this was a lot more horrifying than I expected... holy shit that was so hard to watch,"theatre, polk",2020-12-26
2021-01-01,2001: A Space Odyssey,1968,https://boxd.it/1yfHXp,5,Yes,"every time I sit down to watch 2001 I feel like it all just makes sense... like I understand (and more importantly, FEEL) everything the movie is showing me, and everything Kubrick was doing, at least in my own way, and it’s just so perfect. 

but every time I try to talk about it, I struggle to articulate my exact thoughts. and I think that’s because so many of the ideas in the film are explored in a way that only cinema can do. I love this movie so much

alright, film bro moment over. thanks for reading","theatre, polk",2020-12-29
2021-01-02,Inland Empire,2006,https://boxd.it/1yrp6V,,,"<a href=""https://youtu.be/4VIfPyBaLFY?t=10"">what the hell?</a>","other, blu-ray",2021-01-01
2021-01-04,Soul,2020,https://boxd.it/1yVWGH,3.5,,extremely solid but man I feel like there’s a lot of wasted potential here.  great buildup and fantastic themes but a pretty weak landing (imo),"other, streaming",2021-01-01
2021-01-06,My Dinner with Andre,1981,https://boxd.it/1zclXl,5,,"I was incredibly moved by <i>My Dinner with Andre. </i>I feel like I have reconsidered many, many things in my own life throughout its 2-hour runtime.

I am at a loss for words, but I think <a href=""https://boxd.it/XyJd"" rel=""nofollow"">Simone, in their review here, expressed my feelings better than I ever could</a>.","home, streaming",2021-01-05
2021-01-08,Promising Young Woman,2020,https://boxd.it/1zvkJl,3,,"not bad. Carey Mulligan is not fuckin around

also shocked with just how much screen time Bo Burnham has. they certainly asked a lot of him given he hasn’t done too much acting but I think he carried his weight pretty well","theatre, cobb",2021-01-06
2021-01-13,Grave of the Fireflies,1988,https://boxd.it/1AfQcF,4,,god,"home, streaming",2021-01-07
2021-01-20,Sound of Metal,2019,https://boxd.it/1BoC53,4,,"thinking about the incredible amount of work and detail put into the film’s intricate sound design, only to be played through the little speakers of my Roku TV","apartment, streaming",2021-01-18
2021-01-23,Lost in Translation,2003,https://boxd.it/1BL6WP,3.5,,"thought this was pretty meh the entire time and then the ending just kinda destroyed me completely?

so it balances out to a pretty good movie","apartment, streaming",2021-01-21
2021-01-24,Boogie Nights,1997,https://boxd.it/1BU8XD,4,,John C. Reilly is hot. Mark Wahlberg is not,"apartment, streaming",2021-01-22
2021-01-27,The Big Lebowski,1998,https://boxd.it/1CmyOt,5,Yes,fuck it. perfect movie,"other, streaming",2021-01-25
2021-01-30,Hellraiser,1987,https://boxd.it/1CIoF1,3,,armie hammer would definitely summon the cenobites,"apartment, streaming",2021-01-28
